field	type	asl	initial	promptgroup	prompt	special	pp	interest	base	size	extra	menu
LNK5V	DBF_MENU		"1"		"LNK LINK Status"	SPC_NOMOD		1				sseqLNKV
LNK6	DBF_OUTLINK			GUI_SEQ2	"Output Link 6"	SPC_MOD		1				
LNK6V	DBF_MENU		"1"		"LNK LINK Status"	SPC_NOMOD		1				sseqLNKV
LNK7	DBF_OUTLINK			GUI_SEQ3	"Output Link 7"	SPC_MOD		1				
LNK7V	DBF_MENU		"1"		"LNK LINK Status"	SPC_NOMOD		1				sseqLNKV
LNK8	DBF_OUTLINK			GUI_SEQ3	"Output Link 8"	SPC_MOD		1				
LNK8V	DBF_MENU		"1"		"LNK LINK Status"	SPC_NOMOD		1				sseqLNKV
LNK9	DBF_OUTLINK			GUI_SEQ3	"Output Link 9"	SPC_MOD		1				
LNK9V	DBF_MENU		"1"		"LNK LINK Status"	SPC_NOMOD		1				sseqLNKV
LNKA	DBF_OUTLINK			GUI_SEQ3	"Output Link 10"	SPC_MOD		1				
LNKAV	DBF_MENU		"1"		"LNK LINK Status"	SPC_NOMOD		1				sseqLNKV
LSET	DBF_NOACCESS				"Lock Set"	SPC_NOMOD		4			"struct lockRecord *lset"	
LT1	DBF_SHORT				"LNK link type"	SPC_NOMOD		4				
LT2	DBF_SHORT				"LNK link type"	SPC_NOMOD		4				
LT3	DBF_SHORT				"LNK link type"	SPC_NOMOD		4				
LT4	DBF_SHORT				"LNK link type"	SPC_NOMOD		4				
LT5	DBF_SHORT				"LNK link type"	SPC_NOMOD		4				
LT6	DBF_SHORT				"LNK link type"	SPC_NOMOD		4				
LT7	DBF_SHORT				"LNK link type"	SPC_NOMOD		4				
LT8	DBF_SHORT				"LNK link type"	SPC_NOMOD		4				
LT9	DBF_SHORT				"LNK link type"	SPC_NOMOD		4				
LTA	DBF_SHORT				"LNK link type"	SPC_NOMOD		4				
MLIS	DBF_NOACCESS				"Monitor List"	SPC_NOMOD		4			"ELLLIST          mlis"	
MLOK	DBF_NOACCESS				"Monitor lock"	SPC_NOMOD		4			"epicsMutexId     mlok"	
NAME	DBF_STRING				"Record Name"	SPC_NOMOD				61		
NSEV	DBF_MENU				"New Alarm Severity"	SPC_NOMOD		2				menuAlarmSevr
NSTA	DBF_MENU				"New Alarm Status"	SPC_NOMOD		2				menuAlarmStat
PACT	DBF_UCHAR				"Record active"	SPC_NOMOD		1				
PHAS	DBF_SHORT			GUI_SCAN	"Scan Phase"	SPC_SCAN		1				
PINI	DBF_MENU			GUI_SCAN	"Process at iocInit"			1				menuPini
PPN	DBF_NOACCESS				"addr of PUTNOTIFY"	SPC_NOMOD		4			"struct putNotify *ppn"	
PPNR	DBF_NOACCESS				"pputNotifyRecord"	SPC_NOMOD		4			"struct putNotifyRecord *ppnr"	
PREC	DBF_SHORT			GUI_DISPLAY	"Display Precision"			1				
PRIO	DBF_MENU			GUI_SCAN	"Scheduling Priority"	SPC_SCAN		1				menuPriority
PROC	DBF_UCHAR				"Force Processing"		TRUE	3				
PUTF	DBF_UCHAR				"dbPutField process"	SPC_NOMOD		1				
RDES	DBF_NOACCESS				"Address of dbRecordType"	SPC_NOMOD		4			"struct dbRecordType *rdes"	
RPRO	DBF_UCHAR				"Reprocess "	SPC_NOMOD		1				
RSET	DBF_NOACCESS				"Address of RSET"	SPC_NOMOD		4			"struct rset      *rset"	
SCAN	DBF_MENU			GUI_SCAN	"Scan Mechanism"	SPC_SCAN		1				menuScan
SDIS	DBF_INLINK			GUI_SCAN	"Scanning Disable"			1				
SELL	DBF_INLINK			GUI_INPUTS	"Link Selection Loc"			1				
SELM	DBF_MENU			GUI_INPUTS	"Select Mechanism"			1				sseqSELM
SELN	DBF_USHORT		"1"		"Link Selection"			1				
SEVR	DBF_MENU		"INVALID"		"Alarm Severity"	SPC_NOMOD						menuAlarmSevr
SPVT	DBF_NOACCESS				"Scan Private"	SPC_NOMOD		4			"struct scan_element *spvt"	
STAT	DBF_MENU		"UDF"		"Alarm Status"	SPC_NOMOD						menuAlarmStat
STR1	DBF_STRING			GUI_SEQ1	"String value 1"	SPC_MOD		4		40		
STR2	DBF_STRING			GUI_SEQ1	"String value 2"	SPC_MOD		4		40		
STR3	DBF_STRING			GUI_SEQ1	"String value 3"	SPC_MOD		4		40		
STR4	DBF_STRING			GUI_SEQ1	"String value 4"	SPC_MOD		4		40		
STR5	DBF_STRING			GUI_SEQ1	"String value 5"	SPC_MOD		4		40		
STR6	DBF_STRING			GUI_SEQ1	"String value 6"	SPC_MOD		4		40		
STR7	DBF_STRING			GUI_SEQ1	"String value 7"	SPC_MOD		4		40		
STR8	DBF_STRING			GUI_SEQ1	"String value 8"	SPC_MOD		4		40		
STR9	DBF_STRING			GUI_SEQ1	"String value 9"	SPC_MOD		4		40		
STRA	DBF_STRING			GUI_SEQ1	"String value A"	SPC_MOD		4		40		
TIME	DBF_NOACCESS				"Time"	SPC_NOMOD		2			"epicsTimeStamp   time"	
TPRO	DBF_UCHAR				"Trace Processing"							
TSE	DBF_SHORT			GUI_SCAN	"Time Stamp Event"			1				
TSEL	DBF_INLINK			GUI_SCAN	"Time Stamp Link"			1				
UDF	DBF_UCHAR		"1"	GUI_COMMON	"Undefined"		TRUE	1				
VAL	DBF_LONG	ASL0			"Used to trigger"		TRUE					
WAIT1	DBF_MENU			GUI_SEQ1	"Wait for completion?"	SPC_MOD		1				sseqWAIT
WAIT2	DBF_MENU			GUI_SEQ1	"Wait for completion?"	SPC_MOD		1				sseqWAIT
WAIT3	DBF_MENU			GUI_SEQ1	"Wait for completion?"	SPC_MOD		1				sseqWAIT
WAIT4	DBF_MENU			GUI_SEQ1	"Wait for completion?"	SPC_MOD		1				sseqWAIT
WAIT5	DBF_MENU			GUI_SEQ1	"Wait for completion?"	SPC_MOD		1				sseqWAIT
WAIT6	DBF_MENU			GUI_SEQ1	"Wait for completion?"	SPC_MOD		1				sseqWAIT
WAIT7	DBF_MENU			GUI_SEQ1	"Wait for completion?"	SPC_MOD		1				sseqWAIT
WAIT8	DBF_MENU			GUI_SEQ1	"Wait for completion?"	SPC_MOD		1				sseqWAIT
WAIT9	DBF_MENU			GUI_SEQ1	"Wait for completion?"	SPC_MOD		1				sseqWAIT
WAITA	DBF_MENU			GUI_SEQ1	"Wait for completion?"	SPC_MOD		1				sseqWAIT
WERR1	DBF_SHORT					SPC_NOMOD		1				
WERR2	DBF_SHORT					SPC_NOMOD		1				
WERR3	DBF_SHORT					SPC_NOMOD		1				
WERR4	DBF_SHORT					SPC_NOMOD		1				
WERR5	DBF_SHORT					SPC_NOMOD		1				
WERR6	DBF_SHORT					SPC_NOMOD		1				
WERR7	DBF_SHORT					SPC_NOMOD		1				
WERR8	DBF_SHORT					SPC_NOMOD		1				
WERR9	DBF_SHORT					SPC_NOMOD		1				
WERRA	DBF_SHORT					SPC_NOMOD		1				
WTG1	DBF_SHORT					SPC_NOMOD		1				
WTG2	DBF_SHORT					SPC_NOMOD		1				
WTG3	DBF_SHORT					SPC_NOMOD		1				
WTG4	DBF_SHORT					SPC_NOMOD		1				
WTG5	DBF_SHORT					SPC_NOMOD		1				
WTG6	DBF_SHORT					SPC_NOMOD		1				
WTG7	DBF_SHORT					SPC_NOMOD		1				
WTG8	DBF_SHORT					SPC_NOMOD		1				
WTG9	DBF_SHORT					SPC_NOMOD		1				
WTGA	DBF_SHORT							1				
